game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQr8alsQkM,5,7,2022-10-31 18:41:43,"{Lonew0lf0101,""Bad Herr Day"",Zunderzange,""* J Money *""}","{178549,1091,197743,26540}","{4,4,4,4}","{3,3,2,3}",\N,18,Mechanism,39,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQz7LFqQkM,5,7,2022-10-31 17:01:13,"{chelsea4-4-2,Torbreck.,Lonew0lf0101,""* J Money *""}","{65461,2196,178549,26540}","{4,5,4,5}","{2,2,3,3}",\N,11,Acrospire,21,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQj9vCqwsM,5,7,2022-10-31 13:01:48,"{Yuuurrrpp,Shem43,Tawgman,BigBenzTheory}","{273,195805,3252,38143}","{2,2,2,2}","{3,3,3,3}",\N,17,Sugar Rock,15,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQj-qvrgkM,5,7,2022-10-31 07:12:59,"{Lonew0lf0101,Ringo2489,jjmorgan64,""Mr. Blue 005""}","{178549,197954,193921,29559}","{2,1,2,2}","{2,3,1,1}",\N,17,Sugar Rock,157,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ7_2OpQkM,5,7,2022-10-31 04:34:36,"{Hooydonck,chelsea4-4-2,WojoVaults,blauentag}","{149099,65461,1716,182}","{3,4,3,3}","{1,2,2,2}",\N,18,Mechanism,27,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQj8uXpAsM,5,7,2022-10-31 01:09:22,"{ZecaMS,myninja527,felixfalafel,myninja208}","{155657,890,197122,1208}","{2,3,2,3}","{3,3,3,2}",\N,18,Mechanism,13,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQn9en7ggM,5,7,2022-10-30 11:13:17,"{felixfalafel,ForHomeland,Apoldie45,Lonew0lf0101}","{197122,71501,3257,178549}","{2,3,2,2}","{3,3,3,3}",\N,17,Sugar Rock,24,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQz73TmAsM,5,7,2022-10-30 09:22:32,"{BigBenzTheory,Yuuurrrpp,""~*Snake Plissken*~"",Tawgman}","{38143,273,178491,3252}","{2,2,2,2}","{3,3,2,3}",\N,1,Machination,29,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQz52vnQkM,5,7,2022-10-30 08:03:59,"{clover_41,""Caden CJAF"",dinoj8,Dewdundency}","{17014,198112,4063,606}","{2,0,2,0}","{3,1,2,2}",\N,17,Sugar Rock,25,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQj7CHugkM,5,7,2022-10-30 00:51:13,"{Zunderzange,pvmarcos,Lather-Rinse-Repeat,Droperidol.}","{197743,164417,27797,52174}","{2,2,2,2}","{2,3,3,3}",\N,1,Machination,77,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQr8bq_ggM,5,7,2022-10-30 00:44:20,"{76king,Mexamedic,SunnyMark1990,curlyheadedfuc}","{2425,5012,197695,66095}","{1,2,1,2}","{2,3,4,3}",\N,1,Machination,29,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQl6qaogkM,5,7,2022-10-29 18:59:17,"{Ringo2489,emilyn_C,""Chi Shu Yi"",joshuatheplayer}","{197954,171312,190452,37436}","{1,3,3,2}","{3,3,2,1}",\N,17,Sugar Rock,115,t,2,1603
