game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAsu7W4ggM    ,3,5,2014-06-02 04:14:10,"{Dedanista,bettinanyc}","{41660,16684}","{2,2}","{3,2}",\N,3,Foundry (V2),30,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICA8prFrgoM    ,2,5,2014-06-02 11:41:30,"{faikahb,[_Plop_]}","{17714,55093}","{0,0}","{4,3}",\N,3,Foundry (V2),10,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICA8qOv6QkM    ,3,5,2014-06-02 07:11:42,"{13Ruckus,dajulien}","{40885,50199}","{1,1}","{1,4}",\N,3,Foundry (V2),14,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAsq-nkggM    ,3,5,2014-06-02 12:13:28,"{indy5dad,Mrbadllama}","{19916,29957}","{3,3}","{1,3}",\N,3,Foundry (V2),23,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICA8qffugoM    ,3,5,2014-06-02 20:48:52,"{blacksl4va,yyytttty}","{50026,51966}","{1,1}","{3,3}",\N,3,Foundry (V2),14,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICA8sGo1QoM    ,3,5,2014-06-02 16:22:17,"{DeltaCaptain,Thenicemoose}","{54118,17614}","{2,2}","{3,3}",\N,4,Glitch,9,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAsryH9wsM    ,3,5,2014-06-02 01:28:25,"{j0naiden,craig24445}","{32624,42864}","{3,3}","{4,3}",\N,4,Glitch,15,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAsu25ugkM    ,3,5,2014-06-02 14:57:03,"{dacm,KosmosEnigma}","{20028,34401}","{3,3}","{2,1}",\N,4,Glitch,28,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICA8qa9owgM    ,3,5,2014-06-02 15:04:20,"{VizhTechz,""Happy Shank""}","{54860,29964}","{0,1}","{3,3}",\N,4,Glitch,15,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAvMPRuwoM    ,3,5,2014-06-02 16:41:25,"{suprchargr77,Bonsib}","{28557,45505}","{3,2}","{3,3}",\N,7,Peekaboo,103,t,1,1603
