game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQzaLnrwkM    ,3,7,2021-09-06 23:18:27,"{Michellenicole17,bleezy818}","{3956,66304}","{3,3}","{1,1}",\N,3,Foundry (V2),10,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQzejtnAgM    ,3,7,2021-09-06 23:18:26,"{Michellenicole17,bleezy818}","{3956,66304}","{3,3}","{1,1}",\N,16,Sweet Tooth,10,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ7YrnhAgM    ,3,7,2021-09-06 23:18:25,"{Michellenicole17,bleezy818}","{3956,66304}","{3,3}","{1,1}",\N,13,Reaper,10,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQzbiAtAkM    ,3,7,2021-09-06 23:17:22,"{BoogalooBobby,hahahahahaha21}","{30650,4072}","{3,3}","{3,3}",\N,12,Thorn Gulley,85,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ7bjzogoM    ,3,7,2021-09-06 21:50:47,"{Iz.Beachy,Flint128}","{188282,193220}","{2,3}","{1,1}",\N,14,Skull Duggery,10,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQrb7ovAoM    ,3,7,2021-09-06 21:50:37,"{TurnUpGabe,Kamper1776}","{196184,196168}","{1,1}","{3,3}",\N,14,Skull Duggery,43,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQrfb6uwkM    ,5,7,2021-09-06 21:47:47,"{Torbreck.,E6ric26,""* J Money *"",chelsea4-4-2}","{2196,169848,26540,65461}","{5,5,5,5}","{3,2,2,2}",\N,17,Sugar Rock,38,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQzYjvlQkM    ,3,7,2021-09-06 19:43:46,"{DrenchBucket34,monvells}","{170380,187250}","{3,3}","{3,3}",\N,6,Sweetie Plains,24,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQrfyHsAoM    ,3,7,2021-09-06 19:34:21,"{Shavko,InfamousDevil2458}","{187077,196177}","{3,3}","{4,4}",\N,10,Sharkfood Island,41,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1en7kAsM    ,3,7,2021-09-06 19:29:49,"{Fn0rDSw0rD23,Liberty2-4}","{195186,9716}","{3,3}","{3,3}",\N,16,Sweet Tooth,264,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQjamtpwoM    ,3,7,2021-09-06 18:53:36,"{InfamousDevil2458,terrywiu}","{196177,6598}","{3,3}","{4,3}",\N,13,Reaper,45,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQrY6ZuAoM    ,3,7,2021-09-06 18:18:28,"{Eirenikon,noflyngmonkeys}","{139126,76537}","{2,2}","{3,1}",\N,6,Sweetie Plains,12,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQrZWf9wsM    ,2,7,2021-09-06 18:18:26,"{graciela14,frankthefish}","{196353,14230}","{0,0}","{3,1}",\N,6,Sweetie Plains,4,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQxa_KpAsM    ,3,7,2021-09-06 18:18:25,"{weiky441,HairyKrishna}","{74269,196097}","{3,3}","{4,3}",\N,6,Sweetie Plains,22,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1bH6-wgM    ,3,7,2021-09-06 16:10:36,"{InfamousDevil2458,Yuuurrrpp}","{196177,273}","{3,3}","{4,3}",\N,7,Peekaboo,40,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQrZXLpgsM    ,3,7,2021-09-06 16:09:47,"{MrScruffUp,bleezy818}","{196119,66304}","{2,3}","{2,1}",\N,13,Reaper,16,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ7ZnOpwkM    ,3,7,2021-09-06 16:02:30,"{Weithel,.pfpro.}","{4589,5022}","{4,4}","{2,3}",\N,9,Long Nine,26,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQrdWErgoM    ,3,7,2021-09-06 14:13:40,"{TikiBeeki,Luckhors3}","{18079,194897}","{3,3}","{1,3}",\N,14,Skull Duggery,52,t,2,1603
