game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDAxanP-QgM    ,3,7,2015-10-04 15:02:26,"{LRags20,Balam888}","{158396,159632}","{1,3}","{3,3}",\N,3,Foundry (V2),22,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDAlc6UuQsM    ,3,7,2015-10-04 14:01:22,"{Frodels,flu...}","{39043,5434}","{3,3}","{3,3}",\N,3,Foundry (V2),25,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA5b3svwkM    ,3,7,2015-10-04 11:47:45,"{nyarly,Deadeye858}","{160252,159034}","{0,3}","{3,3}",\N,3,Foundry (V2),11,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDAxbKPwggM    ,3,7,2015-10-04 23:41:20,"{""THE Hoggleg"",""=) Michael A (=""}","{102120,160017}","{1,0}","{3,3}",\N,3,Foundry (V2),11,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDApen4-woM    ,3,7,2015-10-04 22:20:46,"{""Lord of Gifts"",kierdog10}","{20574,39538}","{3,3}","{1,1}",\N,3,Foundry (V2),18,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA-ciDxgkM    ,3,7,2015-10-04 20:18:46,"{Carolina2Cali,mcrawford89}","{37438,6589}","{3,3}","{1,2}",\N,3,Foundry (V2),24,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDApb-8qwkM    ,3,7,2015-10-04 01:19:21,"{horhay063,G13G}","{22050,155256}","{3,2}","{3,3}",\N,3,Foundry (V2),4,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA5ZWyngoM    ,3,7,2015-10-04 06:06:27,"{Carolina2Cali,sjweiterd}","{37438,4361}","{3,3}","{1,3}",\N,3,Foundry (V2),25,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDApZ-CtwkM    ,3,7,2015-10-04 01:19:14,"{Lanun,Kroberts96}","{159044,60393}","{3,2}","{2,1}",\N,3,Foundry (V2),12,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDAudOS-gkM    ,3,7,2015-10-04 02:32:05,"{zylerix,ajfbigal}","{103463,39372}","{3,3}","{4,3}",\N,3,Foundry (V2),15,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA5YW-tAoM    ,3,7,2015-10-04 16:19:10,"{ilubcdx,twarr58}","{159979,160271}","{0,0}","{3,3}",\N,3,Foundry (V2),3,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDAldzRrgoM    ,3,7,2015-10-04 18:03:04,"{TuxedoSquid,rowallday}","{156567,25428}","{2,2}","{1,1}",\N,3,Foundry (V2),10,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA5arT7woM    ,3,7,2015-10-04 14:42:49,"{""sunshinestater :)"",fishcake}","{157878,76462}","{3,3}","{2,4}",\N,3,Foundry (V2),2,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA5YOwugkM    ,3,7,2015-10-04 23:14:10,"{Hellobro72,a_clif}","{157664,160167}","{3,3}","{3,1}",\N,3,Foundry (V2),14,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA-ezDmAsM    ,3,7,2015-10-04 11:09:48,"{.pfpro.,Maynard314}","{5022,2171}","{3,3}","{3,4}",\N,3,Foundry (V2),27,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDAhZjs8QoM    ,3,7,2015-10-04 15:44:46,"{""He Who Must Not Be Named"",jsyjackstar}","{135586,132579}","{2,3}","{4,4}",\N,3,Foundry (V2),16,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgIDA-Zn2_goM    ,3,7,2015-10-04 16:19:09,"{boo.1973,Swazy4}","{82857,7161}","{3,3}","{1,2}",\N,3,Foundry (V2),9,t,2,1603
