game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQpsXcmAoM    ,2,7,2020-01-20 12:31:09,"{danparkerking,alexlube}","{192095,192115}","{0,0}","{2,3}",\N,3,Foundry (V2),11,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ5rG4oAkM    ,3,7,2020-01-20 23:21:01,"{""Big E Barnes"",bettinanyc}","{4858,16684}","{2,3}","{1,1}",\N,3,Foundry (V2),13,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQxrG1owsM    ,3,7,2020-01-20 21:29:59,"{rizwanK99,Sivion}","{190170,21070}","{3,3}","{3,3}",\N,3,Foundry (V2),22,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQlo39uQoM    ,3,7,2020-01-20 06:45:06,"{""Benaiah son of Jehoiada"",ICameInLikeAWreckingBall}","{1540266,38859}","{4,4}","{2,2}",\N,3,Foundry (V2),8,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQlt6pvwkM    ,3,7,2020-01-20 07:21:51,"{saminskip,Sivion}","{19965,21070}","{3,3}","{3,1}",\N,3,Foundry (V2),15,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQlo2ZsAsM    ,3,7,2020-01-20 15:43:01,"{""Rigoberto P."",emdice}","{39174,5479}","{3,3}","{3,4}",\N,3,Foundry (V2),43,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQxrH6zQkM    ,3,7,2020-01-20 11:49:03,"{wendy.mahem,mates369}","{8128,29195}","{2,2}","{3,3}",\N,3,Foundry (V2),35,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQxvOq5ggM    ,2,7,2020-01-20 23:44:52,"{RealmRiot,madmohican}","{192114,192130}","{0,0}","{2,3}",\N,6,Sweetie Plains,17,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1ubc5QoM    ,3,7,2020-01-20 22:57:33,"{rizwanK99,hexidon}","{190170,4779}","{3,3}","{3,1}",\N,3,Foundry (V2),11,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQlszJ-QgM    ,3,7,2020-01-20 23:20:53,"{myninja527,EthanIsTheMan}","{890,80838}","{3,3}","{2,4}",\N,4,Glitch,29,t,1,1603
