game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg7cj6ogoM    ,3,7,2016-07-24 02:17:51,"{RiboFlavin113,GMhawk}","{34779,3796}","{3,3}","{4,3}",\N,3,Foundry (V2),13,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg7cKguQoM    ,3,7,2016-07-24 22:12:02,"{th3cav3man,GualdrónMaris26}","{174218,64377}","{2,0}","{2,3}",\N,3,Foundry (V2),5,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgrbbwrAoM    ,3,7,2016-07-24 15:22:26,"{PragmaticSquirrel,Kpow4422}","{173018,1202}","{3,3}","{2,1}",\N,3,Foundry (V2),27,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg7Zi46wsM    ,2,7,2016-07-24 00:19:08,"{G3ntleB3ast,Jack.Jennings}","{38978,173571}","{0,0}","{4,3}",\N,3,Foundry (V2),4,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgrd-39ggM    ,2,7,2016-07-24 15:19:17,"{Professor_Cat1024,Epicruins195}","{40164,174158}","{0,0}","{2,3}",\N,3,Foundry (V2),2,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgneeS9QgM    ,3,7,2016-07-24 09:14:12,"{Cachet..DuMonay,derbantam}","{89491,27181}","{3,3}","{3,3}",\N,3,Foundry (V2),2,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgnfbAqwoM    ,2,7,2016-07-24 12:58:44,"{""It's Luigi Time"",usoppspell}","{30697,2935}","{0,0}","{4,1}",\N,3,Foundry (V2),16,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgza65tgoM    ,2,7,2016-07-24 22:54:27,"{The_Sass_King,Ana_Ana11}","{34481,40263}","{0,0}","{4,4}",\N,3,Foundry (V2),25,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgnbykvAoM    ,3,7,2016-07-24 18:08:13,"{NLMB_215,TikiBeeki}","{39620,18079}","{3,3}","{3,1}",\N,3,Foundry (V2),23,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg7feNugoM    ,3,7,2016-07-24 18:00:41,"{TangTingTung,Darienthebest}","{170285,53396}","{2,2}","{1,4}",\N,3,Foundry (V2),12,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg3bjSrQoM    ,3,7,2016-07-24 15:19:03,"{al0nn1,madden}","{73413,125402}","{3,3}","{3,2}",\N,3,Foundry (V2),11,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgreO_uAoM    ,3,7,2016-07-24 01:01:38,"{pevdick,AlexRiosW}","{170280,174298}","{2,1}","{4,3}",\N,3,Foundry (V2),44,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg3dbarQoM    ,3,7,2016-07-24 23:54:43,"{Kunheecox,ShitSquatchy}","{39099,156144}","{3,3}","{3,3}",\N,13,Reaper,13,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgncfDugoM    ,3,7,2016-07-24 23:57:35,"{Kunheecox,Goddess_Aura}","{39099,173640}","{3,2}","{3,3}",\N,10,Sharkfood Island,11,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg3azQuQoM    ,5,7,2016-07-24 23:55:34,"{""GoM 11"",Pineapple3452,Markuz513,Aleck4095}","{39389,174425,173813,174494}","{2,0,1,0}","{1,3,3,3}",\N,8,Blitz Beach,7,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgnZT1sgkM    ,3,7,2016-07-24 23:30:30,"{Marvs1234,c.ack}","{172632,105003}","{2,2}","{4,3}",\N,4,Glitch,15,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgnbTwqAoM    ,2,7,2016-07-24 23:26:39,"{coloradoradar,""Sean Mc""}","{173333,37163}","{0,0}","{3,2}",\N,4,Glitch,13,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgrYS6vwoM    ,3,7,2016-07-24 22:57:50,"{Golftep,barspi}","{169732,1069}","{3,4}","{3,3}",\N,9,Long Nine,63,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgnZu4rQoM    ,3,7,2016-07-24 23:36:17,"{nolekennedy,DumpsterFired}","{58069,15633}","{4,4}","{3,1}",\N,9,Long Nine,18,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICg7cL3swoM    ,3,7,2016-07-24 23:28:32,"{Marvs1234,""Steve 506""}","{172632,8123}","{2,2}","{4,1}",\N,9,Long Nine,10,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICgreKnvwoM    ,3,7,2016-07-24 22:49:45,"{Alreadyatethanks,drnics}","{5425,5591}","{3,3}","{3,1}",\N,9,Long Nine,20,t,1,1603
