game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1cbjpAoM    ,3,7,2021-04-17 21:10:01,"{Marvs1234,""Spectacular Tiny Berserker""}","{172632,195473}","{3,3}","{4,3}",\N,16,Sweet Tooth,15,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1YSskggM    ,3,7,2021-04-17 21:06:49,"{GabrielGale,dtimm18}","{189128,149460}","{3,3}","{3,3}",\N,7,Peekaboo,88,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ5e_H9wsM    ,3,7,2021-04-17 20:24:17,"{laffingleigh,tarzanned}","{14832,190079}","{4,4}","{4,1}",\N,12,Thorn Gulley,19,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQlf7TsgkM    ,3,7,2021-04-17 20:23:09,"{laffingleigh,TEDZ2013}","{14832,22125}","{4,4}","{2,2}",\N,16,Sweet Tooth,19,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQhcriqgkM    ,3,7,2021-04-17 17:40:44,"{BoogalooBobby,ers4now}","{30650,19037}","{3,3}","{3,4}",\N,10,Sharkfood Island,14,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1ZmT9AoM    ,3,7,2021-04-17 17:35:34,"{Wadseltoff,monvells}","{41567,187250}","{3,3}","{1,4}",\N,14,Skull Duggery,23,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ5b-qpgsM    ,3,7,2021-04-17 14:30:26,"{""Bubbha Qi"",baustin42}","{1647981,162659}","{3,3}","{1,2}",\N,9,Long Nine,17,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQxd2qrAsM    ,3,7,2021-04-17 14:11:53,"{boogabraid,thorpatrickanderson}","{195364,130613}","{3,3}","{3,2}",\N,7,Peekaboo,46,t,1,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1ZmTrAkM    ,3,7,2021-04-17 14:06:24,"{Jonson5357,5u7ch}","{150201,24428}","{3,3}","{3,4}",\N,16,Sweet Tooth,13,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ5f3vzQkM    ,3,7,2021-04-17 11:49:11,"{<ICEMAN1212>,Tremendo28lp}","{59914,152948}","{3,3}","{2,3}",\N,14,Skull Duggery,19,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQxYHqkgsM    ,5,7,2021-04-17 11:41:45,"{jamapel22,cheesedipper,BigBenzTheory,selfishflesh}","{999,182065,38143,162045}","{1,3,3,3}","{3,3,3,1}",\N,18,Mechanism,17,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQla-o_AgM    ,3,7,2021-04-17 11:37:34,"{VintageCaptain67697,Pyp3r}","{195420,757}","{4,4}","{1,3}",\N,16,Sweet Tooth,38,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ5fnF6wgM    ,3,7,2021-04-17 09:21:46,"{Gogolinolett,boogabraid}","{181016,195364}","{3,3}","{2,3}",\N,7,Peekaboo,44,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1dnR6wgM    ,2,7,2021-04-17 09:21:42,"{FeminineProcess4,raphael73k}","{193278,193263}","{0,0}","{3,3}",\N,10,Sharkfood Island,22,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQ1Zm0iAgM    ,3,7,2021-04-17 06:37:18,"{saminskip,""Ares god of war :)""}","{19965,28349}","{4,4}","{2,3}",\N,14,Skull Duggery,48,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQle66lwkM    ,3,7,2021-04-17 06:36:52,"{mellowfellow74,Jjsksu26}","{146448,180520}","{3,3}","{3,3}",\N,7,Peekaboo,49,t,2,1603
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICQlcGKxQkM    ,3,7,2021-04-17 06:36:26,"{MamaD7050,tursiops86}","{192618,3856}","{3,3}","{1,3}",\N,9,Long Nine,18,t,1,1603
