game_id,game_type,season,created,player_names,player_ids,player_leagues,player_races,player_orders,map_id,map_name,turn_count,replay_fetched,player_winner,engine
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAoKm1vAgM,3,3,2013-10-31 17:09:42,"{Mag!cGuy,===Torbreck===}","{1506,2196}","{5,5}","{2,2}",\N,16,Sweet Tooth,28,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAwKy9nwoM,2,3,2013-10-31 00:33:34,"{mr_13en,(Rone)}","{32080,25336}","{0,0}","{2,2}",\N,13,Reaper,32,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAoMuvmAgM,2,3,2013-10-30 06:37:59,"{""Chas3r 926"",midview2000}","{35848,37046}","{0,0}","{1,3}",\N,7,Peekaboo,21,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAoK-ElggM,2,3,2013-10-29 15:34:12,"{""Chas3r 926"",-DuMonster-}","{35848,37625}","{0,0}","{2,3}",\N,12,Thorn Gulley,9,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAoMyNpQsM,3,3,2013-10-28 18:12:31,"{JuggerNut2181,GendryStorm}","{25899,37326}","{3,3}","{3,3}",\N,10,Sharkfood Island,72,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAwKL6kggM,3,3,2013-10-28 11:06:19,"{Sidioud,""Leopard ""}","{33705,19437}","{4,4}","{1,3}",\N,3,Foundry (V2),12,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAoJKrmQoM,2,3,2013-10-27 04:16:24,"{infinitepure,xDMattyxD}","{36820,37186}","{0,0}","{2,3}",\N,12,Thorn Gulley,7,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgJiejgsM,2,3,2013-10-25 11:59:31,"{jesusfuentesh,JesseWarren}","{17070,9910}","{0,0}","{3,2}",\N,6,Sweetie Plains,28,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAwKL64ggM,3,3,2013-10-24 05:42:11,"{GendryStorm,kanzmanz}","{37326,37743}","{3,3}","{3,3}",\N,6,Sweetie Plains,39,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgMexkggM,3,3,2013-10-23 08:51:58,"{"">> Major Tom <<"",lawtai}","{2083,1123}","{4,4}","{2,2}",\N,13,Reaper,19,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgNnjxQsM,3,3,2013-10-22 11:10:34,"{lujzi86,--zlove18--}","{7094,38102}","{2,2}","{4,3}",\N,6,Sweetie Plains,20,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgMeo3woM,3,3,2013-10-21 02:40:19,"{belisar1us,jenmin0}","{1213,19197}","{5,5}","{2,2}",\N,13,Reaper,15,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgKzLnQoM,3,3,2013-10-20 06:57:38,"{""katie:) 22"",""Eugen Tepin""}","{2097,12746}","{4,3}","{3,1}",\N,14,Skull Duggery,37,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgOGlvAoM,3,3,2013-10-19 10:50:52,"{brewt13,Chemoeum}","{1153,18306}","{3,3}","{2,2}",\N,12,Thorn Gulley,43,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgJj80ggM,2,3,2013-10-18 19:43:53,"{Chemoeum,Mag!cGuy}","{18306,1506}","{0,0}","{1,1}",\N,13,Reaper,26,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgM6opQoM,2,3,2013-10-17 09:19:51,"{""tee dubby"",TheGoldenGriffin}","{13531,10253}","{0,0}","{2,2}",\N,6,Sweetie Plains,13,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgJXs8ggM,3,3,2013-10-16 13:01:47,"{lawtai,""Clint Westwood""}","{1123,1465}","{4,4}","{2,2}",\N,10,Sharkfood Island,22,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgJiBlQoM,2,3,2013-10-16 01:15:17,"{acratao,Chemoeum}","{37382,18306}","{0,0}","{3,2}",\N,9,Long Nine,14,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgICJ4woM,2,3,2013-10-15 08:05:50,"{^thrutchy^,GreatGonzales}","{1022,153}","{0,0}","{2,2}",\N,12,Thorn Gulley,32,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgOWX6QkM,2,3,2013-10-15 06:21:27,"{infinitepure,PYEJusTJeT}","{36820,37374}","{0,0}","{2,3}",\N,12,Thorn Gulley,11,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgLLx8QsM,2,3,2013-10-14 01:24:45,"{Mag!cGuy,amoffett11}","{1506,1548}","{0,0}","{2,2}",\N,12,Thorn Gulley,17,t,1,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgMy_6goM,3,3,2013-10-13 06:12:16,"{ThenDude,Maestrokneer}","{25586,745}","{4,4}","{2,1}",\N,4,Glitch,47,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgMa6hggM,3,3,2013-10-12 14:56:09,"{Mr<Magic>Man,Sharugames}","{32978,1752}","{5,5}","{4,1}",\N,12,Thorn Gulley,31,t,2,1600
ahRzfm91dHdpdHRlcnNnYW1lLWhyZHIVCxIIR2FtZVJvb20YgICAgNa70QkM,3,3,2013-10-11 12:09:43,"{""Sir Ipad"",""gentile leper""}","{30590,36819}","{3,3}","{1,3}",\N,16,Sweet Tooth,19,t,2,1600
